保險其他營業成本,保險服務結果,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他營業結果,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）,財務結果
,,,6902,GOGOLOOK,,,,-566,,,,,,,,,,,1.64,1,,上市,115,1440,,,,,,,,58021,,57455,,,,,,58021,,,,54853,,4608,33102,303108,270006,270006,215153,,59461,,57455,,58021,,,,,,
,,,6906,現觀科,,,,542,,,,,,,,,,,0.60,1,,上市,115,2698,,,,,,,,19426,,19968,,,,,,19426,,,,12297,,9827,10951,79546,68595,68595,56298,,22124,,19968,,19426,,,,,,
,,,6908,宏碁遊戲-創,,,,50135,,,,,,,,,,,0.41,1,,上市,115,3471,,,,,,,,-16055,,34080,,,,,0,14334,-30389,,,1174,,-13758,989639,1152294,162655,162655,161481,,-12584,0,46023,-11943,-16055,,,,,,
,,,6909,創控,,,,,,,,,,,,,,,0.07,1,,上市,115,1981,,,,,,,,4772,,4772,,,,,,,,,,2788,,3965,43146,101504,58358,58358,55570,,6753,,,,4772,,,,,,
,,,6914,阜爾運通,,,,-641,,,,,,,,,,,2.34,1,,上市,115,39123,,,,,,,,155210,,154569,,,,,,155210,,,,223320,,-28987,1120486,1436180,315694,315694,92374,,194333,,154569,,155210,,,,,,
,,,6916,華凌,,,,18933,,,,,,,,,,,-0.49,1,,上市,115,-7734,,,,,,,,-32481,,-13548,,,,,,-32787,306,,,-36384,,-3831,404050,505829,101779,101779,138163,,-40215,,-13899,351,-32481,,,,,,
,,,6918,愛派司,,,,6051,,,,,,,,,,,1.39,1,,上市,115,11065,,,,,,,,47690,,53741,,,,,,47501,189,,,52877,,5878,74078,219385,145307,145307,92430,,58755,,53552,189,47690,,,,,,
,,,6919,康霈*,,,,-23070,,,,,,,,,,,-0.07,1,,上市,115,0,,,,,,,,-107754,,-130824,,,,,,-107754,,,,-245831,,138077,1,2,1,1,245832,,-107754,,-130824,,-107754,,,,,,
,,,6921,嘉雨思-創,,,,,,,,,,,,,,,-0.27,1,,上市,115,0,,,,,,,,-8581,,-8581,,,,,,,,,,-10488,,1907,12647,28453,15806,15806,26294,,-8581,,,,-8581,,,,,,
,,,6923,中台,654,,,-9505,,,,,,,,,,,0.84,1,,上市,115,13183,,,,,,,,76603,,67098,,,,,,76603,,,,71709,,18077,210787,304815,94028,94028,22973,,89786,,67098,,76603,,,,,,
,,,6924,榮惠-KY創,,,,1486,,,,,,,,,,,2.26,1,,上市,115,12219,,,,,,,,46626,,48112,,,,,,46626,,,,59395,,-550,347270,472287,125017,125017,65622,,58845,,48112,,46626,,,,,,
,,,6928,攸泰科技,,,,5483,,,,,,,,,,,-0.04,1,,上市,115,1366,,,,,,,,-3353,,2130,,,,,,-3353,,,,-8307,,6320,394506,547857,153351,153351,161658,,-1987,,2130,,-3353,,,,,,
,,,6931,青松健康,0,,,-530,,,,,,,,,,,0.49,1,,上市,115,7325,,,,,,,,33697,,33167,,,,,,32192,1505,,,24486,,16536,258191,304626,46435,46435,21949,,41022,,31662,1505,33697,,,,,,
,,,6933,AMAX-KY,,,,49113,,,,,,,,,,,1.10,1,,上市,115,12357,,,,,,,,46573,,95686,,,,,,46573,,,,75692,,-16762,1571427,1820470,249043,249043,173351,,58930,,95686,,46573,,,,,,
,,,6934,心誠鎂,,,,0,,,,,,,,,,,-1.43,1,,上市,115,0,,,,,,,,-50082,,-50082,,,,,,-50082,,,,-50409,,327,20132,3685,-16447,-16447,33962,,-50082,,-50082,,-50082,,,,,,
,,,6936,永鴻生技,,,,,,,,,,,,,,,0.60,1,,上市,115,9517,,,,,,,,43737,,43737,,,,,,,,,,54731,,-1477,230958,368422,137464,137464,82733,,53254,,,,43737,,,,,,
,,,6937,天虹,,,,9558,,,,,,,,,,,0.96,1,,上市,115,17753,,,,,,,,61756,,71314,,,,,,64817,-3061,,,75551,,3958,339152,582447,243295,243295,167744,,79509,,74375,-3061,61756,,,,,,
,,,6944,兆聯實業,,,,23483,,,,,,,,,,,10.08,1,,上市,115,292637,,,,,,,,773069,,796552,,,,,,773069,,,,1059601,,6105,3429145,4706862,1277717,1277717,218116,,1065706,,796552,,773069,,,,,,
,,,6947,台鎔科技,,,,0,,,,,,,,,,,0.59,1,,上市,115,17499,,,,,,,,55406,,55406,,,,,,55406,,,,109937,,-37032,253769,413132,159363,159363,49426,,72905,,55406,,55406,,,,,,
,,,6949,沛爾生醫*-創,,,,-22,,,,,,,,,,,-1.18,1,,上市,115,0,,,,,,,,-87174,,-87196,,,,,,-76584,-10590,,,-88755,,1581,7573,6368,-1205,-1205,87550,,-87174,,-76606,-10590,-87174,,,,,,
,,,6951,青新-創,,,,,,,,,,,,,,,1.49,1,,上市,115,17218,,,,,,,,68438,,68438,,,,,,68438,,,,84570,,1086,82037,209781,127744,127744,43174,,85656,,68438,,68438,,,,,,
,,,6952,大武山,,,,,,,,,,48164,,,,,0.32,1,,上市,115,5359,,,,,,,,19638,,19638,,,,,0,21318,-1680,,,26679,,-1682,493864,561789,116089,116089,89410,,24997,0,21318,-1680,19638,,,,,,
,,,6955,邦睿生技-創,,,,124,,,,,,,,,,,0.97,1,,上市,115,4041,,,,,,,,23944,,24068,,,,,,23944,0,,,25464,,2521,19930,84385,64455,64455,38991,,27985,,24068,0,23944,,,,,,
,,,6957,裕慶-KY,,,,52918,,,,,,,,,,,1.51,1,,上市,115,25691,,,,,,,,76767,,129685,,,,,,82568,-5801,,,100942,,1516,703668,1008397,304729,304729,203787,,102458,,135446,-5761,76767,,,,,,
,,,6958,日盛台駿,,,,99764,,,,,,,,,,,0.20,1,,上市,115,45628,,,,,,,,82641,,182405,,,,,,82324,317,,,118274,,9995,1839499,2567497,727998,727998,609724,,128269,,186314,-3909,82641,,,,,,
,,,6962,奕力-KY,,,,65521,,,,,,,,,,,0.58,1,,上市,115,1797,,,,,,,,279295,,344816,,,,,,279295,,,,147132,,133960,2847011,3917703,1070692,1070692,923560,,281092,,344816,,279295,,,,,,
,,,6965,中傑-KY,,,,248279,,,,,,,,,,,-0.64,1,,上市,115,38649,,,,,,,,-94357,,153922,,,,,,-100682,6325,,,-80876,,25168,4304340,4785297,480957,480957,561833,,-55708,,142346,11576,-94357,,,,,,
,,,6969,成信實業*-創,,,,,,,,,,,,,,,-0.05,1,126,上市,115,0,,,,,,215,,-2183,,-2183,,,,,0,-2183,0,,,2486,,-4669,53636,77977,24341,24252,21766,,-2183,0,-2183,0,-2183,,,,,,
,,,6988,威力暘-創,,,,10628,,,,,,,,,,,-0.05,1,,上市,115,158,,,,,,,,-2562,,8066,,,,,,-2562,,,,-1887,,-517,116465,169251,52786,52786,54673,,-2404,,8066,,-2562,,,,,,
,,,6994,富威電力,,,,755,,,,,,,,,,,0.48,1,214,上市,115,16320,,,,,,26601,,35375,,36130,,,,,,34451,924,,,76103,,-24408,680124,841600,161476,135089,58986,,51695,,34836,1294,35375,,,,,,
,,,7610,聯友金屬-創,,,,,,,,,,,,,,,10.87,1,,上市,115,140963,,,,,,,,525389,,525389,,,,,,525047,342,,,667242,,-890,261675,1001764,740089,740089,72847,,666352,,525047,342,525389,,,,,,
,,,7631,聚賢研發-創,,,,6254,,,,,,,,,,,1.76,1,,上市,115,12978,,,,,,,,35491,,41745,,,,,,35491,,,,47524,,945,314605,408502,93897,93897,46373,,48469,,41745,,35491,,,,,,
,,,7689,大鵬科CLMX,,,,100,,,,,,,,,,,3.13,1,,上市,115,51972,,,,,,,,165066,,165166,,,,,,165066,0,,,214578,,2460,830718,1230420,399702,399702,185124,,217038,,165166,0,165066,,,,,,
,,,7705,三商餐飲,,,,-7,,,,,,,,,,,0.35,1,,上市,115,854,,,,,,,,23297,,23290,,,,,,23303,-6,,,29990,,-5839,1049602,1604380,554778,554778,524788,,24151,,23296,-6,23297,,,,,,
,,,7711,永擎,,,,1,,,,,,,,,,,7.68,1,,上市,115,134950,,,,,,,,539786,,539787,,,,,,539786,,,,694694,,-19958,7789992,8891334,1101342,1101342,406648,,674736,,539787,,539786,,,,,,
,,,7721,微程式,,,,11443,,,,,,,,,,,0.21,1,,上市,115,2866,,,,,,,,11465,,22908,,,,,,11465,,,,13499,,832,51534,143810,92276,92276,78777,,14331,,22908,,11465,,,,,,
,,,7722,LINEPAY,,,,-4646,,,,,,,,,,,1.97,1,,上市,115,41689,,,,,,,,134190,,129544,,,,,,134190,,,,108794,,67085,1610861,2097389,486528,486528,377734,,175879,,129544,,134190,,,,,,
,,,7730,暉盛-創,,,,163,,,,,,,,,,,0.37,1,,上市,115,3459,,,,,,,,13696,,13859,,,,,,13696,0,,,11150,,6005,49944,92232,42288,42288,31138,,17155,,13859,0,13696,,,,,,
,,,7732,金興精密,,,,-16450,,,,,,,,,,,0.82,1,,上市,115,9417,,,,,,,,52255,,35805,,,,,,52255,,,,41381,,20291,213734,299982,86248,86248,44867,,61672,,35805,,52255,,,,,,
,,,7736,虎山,,,,-3699,,,,,,,,,,,1.18,1,,上市,115,30030,,,,,,,,89139,,85440,,,,,,89139,,,,70235,,48934,257097,361079,103982,103982,33747,,119169,,85440,,89139,,,,,,
,,,7740,熙特爾-創,,,,-7171,,,,,,,,,,,3.64,1,,上市,115,42579,,,,,,,,209590,,202419,,,,,,193825,15765,,,279221,,-27052,2731703,3091362,359659,359659,80438,,252169,,186654,15765,209590,,,,,,
,,,7749,意騰-KY,,,,20001,,,,,,,,,,,3.56,1,,上市,115,33814,,,,,,,,165322,,185323,,,,,,165322,,,,170669,,28467,159059,533313,374254,374254,203585,,199136,,185323,,165322,,,,,,
,,,7750,新代,,,,113240,,,,,,,,,,,15.38,1,,上市,115,320524,,,,,,,,1074073,,1187313,,,,,,1074073,,,,1254204,,140393,2492197,4864503,2372306,2372306,1118102,,1394597,,1187313,,1074073,,,,,,
,,,7760,享溫馨,,,,,,,,,,,,,,,0.70,1,,上市,115,8419,,,,,,,,41969,,41969,,,,,,,,,,56420,,-6032,226779,396972,170193,170193,113773,,50388,,,,41969,,,,,,
,,,7765,中華資安,,,,7322,,,,,,,,,,,3.38,1,,上市,115,34375,,,,,,,,137500,,144822,,,,,,,,,,164586,,7289,304587,597577,292990,292990,128404,,171875,,,,137500,,,,,,
,,,7768,頌勝科技,,,,12821,,,,,,,,,,,1.62,1,,上市,115,42461,,,,,,,,102730,,115551,,,,,,99753,2977,,,115608,,29583,247179,558892,311713,311713,196105,,145191,,111508,4043,102730,,,,,,
,,,7769,鴻勁,,,,63004,,,,,,,,,,,25.70,1,,上市,115,1173975,,,,,,,,4624266,,4687270,,,,,,4624266,,,,5360051,,438190,4693487,10725197,6031710,6031710,671659,,5798241,,4687270,,4624266,,,,,,
,,,7780,大研生醫*,,,,90530,,,,,,,,,,,0.13,1,,上市,115,36054,,,,,,,,104355,,194885,,,,,,104355,,,,62176,,78233,185102,463842,278740,278740,216564,,140409,,194885,,104355,,,,,,
,,,7786,東方風能,,,,-64,,,,,,,,,,,1.20,1,,上市,115,55748,,,,,,,,210720,,210656,,,,,,210720,,,,279918,,-13450,1421759,1772975,351216,351216,71298,,266468,,210656,,210720,,,,,,
,,,7788,松川精密,,,,31876,,,,,,,,,,,2.22,1,,上市,115,52857,,,,,,,,176484,,208360,,,,,,177273,-789,,,178905,,50436,1356894,1857129,500235,500235,321330,,229341,,209221,-861,176484,,,,,,
,,,7791,皇家可口,,,,-128304,,,,,,,,,,,1.87,1,,上市,115,-31411,,,,,,,,149245,,20941,,,,,,,,,,42390,,75444,311902,486306,174404,174404,132014,,117834,,,,149245,,,,,,
,,,7795,長廣,,,,-502,,,,,,,,,,,0.21,1,,上市,115,30360,,,,,,,,16098,,15596,,,,,,16098,,,,45923,,535,253165,417748,164583,164583,118660,,46458,,15596,,16098,,,,,,
,,,7799,禾榮科,,,,-62456,,,,,,,,,,,-0.37,1,,上市,115,0,,,,,,,,-57578,,-120034,,,,,,-57578,,,,-88494,,30916,2902,2885,-17,-17,88477,,-57578,,-120034,,-57578,,,,,,
,,,7803,雲象科技-創,,,,-1243,,,,,,,,,,,-0.78,1,,上市,115,0,,,,,,,,-69378,,-70621,,,,,,-69378,,,,-74584,,5206,5115,10800,5685,5685,80269,,-69378,,-70621,,-69378,,,,,,
,,,7818,溢泰實業,,,,56829,,,,,,,,,,,0.88,1,,上市,115,33338,,,,,,,,132024,,188853,,,,,,132024,0,,,149537,,15825,1976373,2782427,806054,806054,656517,,165362,,188853,0,132024,,,,,,
,,,7821,神數,,,,9207,,,,,,,,,,,0.87,1,,上市,115,25560,,,,,,,,95371,,104578,,,,,0,95371,,,,112541,,8390,1947378,2490635,543257,543257,430716,,120931,0,104578,,95371,,,,,,
,,,7822,倍利科,,,,,,,,,,,,,,,4.93,1,,上市,115,54500,,,,,,,,205277,,205277,,,,,,206086,-809,,,257678,,2099,279428,684442,405014,405014,147336,,259777,,206086,-809,205277,,,,,,
,,,7823,奧義賽博-KY創,,,,-489,,,,,,,,,,,-0.15,1,,上市,115,-966,,,,,,,,-4892,,-5381,,,,,,-4892,,,,-12875,,7017,12416,90953,78537,78537,91412,,-5858,,-5381,,-4892,,,,,,
,,,7827,漢康-KY創,,,,13824,,,,,,,,,,,-2.10,1,,上市,115,9489,,,,,,,,-330348,,-316524,,,,,,-273651,-56697,,,-319867,,-992,0,0,0,0,319867,,-320859,,-265091,-51433,-330348,,,,,,
,,,7835,永悅健康-創,,,,-3955,,,,,,,,,,,-1.22,1,,上市,115,3064,,,,,,,,-53654,,-57609,,,,,,-53817,163,,,-64758,,14168,77359,100171,22812,22812,87570,,-50590,,-57727,118,-53654,,,,,,
,,,7855,和運租車,,,,80475,,,,,,,,,,,1.30,1,,上市,115,78187,,,,,,,,261556,,342031,,,,,,250845,10711,,,238903,,100840,6647207,7593635,946428,946428,707525,,339743,,331320,10711,261556,,,,,,
,,,8011,台通,,,,-3719,,,,,,,,,,,0.02,1,,上市,115,1637,,,,,,,,9616,,5897,,,,,,3688,5928,,,17561,,-6308,360231,434346,74115,74115,56554,,11253,,-103,6000,9616,,,,,,
,,,8016,矽創,328,,,123175,,,,,,,,,,,4.60,1,,上市,115,114691,,,,,,,,680917,,804092,,,,,,541690,139227,,,614352,,181256,3659355,5328772,1669417,1669417,1055393,,795608,,651691,152401,680917,,,,,,
,,,8021,尖點,-2499,,,125694,,,,,,,,,,,1.17,1,,上市,115,80219,,,,,,,,189432,,315126,,,,,,168685,20747,,,269508,,143,849478,1339565,490087,490087,218080,,269651,,287372,27754,189432,,,,,,
,,,8028,昇陽半導體,,,,,,,,,,,,,,,1.61,1,,上市,115,46053,,,,,,,,286345,,286345,,,,,,,,,,332381,,17,813639,1303393,489754,489754,157373,,332398,,,,286345,,,,,,
,,,8033,雷虎,,,,-5009,,,,,,,,,,,0.34,1,,上市,115,1188,,,,,,,,50721,,45712,,,,,,51587,-866,,,-2634,,54543,231739,375050,143311,143311,145945,,51909,,46587,-875,50721,,,,,,
,,,8039,台虹,,,,29179,,,,,,,,,,,0.65,1,,上市,115,44902,,,,,,,,174915,,204094,,,,,,171370,3545,,,146484,,73333,1883307,2415476,532169,532169,385685,,219817,,201318,2776,174915,,,,,,
,,,8045,達運光電,,,,4488,,,,,,,,,,,0.11,1,,上市,115,6770,,,,,,,,10592,,15080,,,,,,10734,-142,,,13945,,3417,323388,443408,120020,120020,106075,,17362,,15226,-146,10592,,,,,,
,,,8046,南電,,,,567381,,,,,,,,,,,2.03,1,,上市,115,289571,,,,,,,,1308626,,1876007,,,,,,1308626,,,,1352237,,245960,9405796,11177241,1771445,1771445,419208,,1598197,,1876007,,1308626,,,,,,
,,,8070,長華*,,,,981681,,,,,,,,,,,0.51,1,,上市,115,152248,,,,,,,,598409,,1580090,,,,,,362396,236013,,,657730,,92927,4418338,5422396,1004058,1004058,346328,,750657,,1214859,365231,598409,,,,,,
,,,8072,陞泰,,,,4280,,,,,,,,,,,0.29,1,,上市,115,13344,,,,,,,,27673,,31953,,,,,,23013,4660,,,18113,,22904,300434,358563,58129,58129,40016,,41017,,27007,4946,27673,,,,,,
,,,8081,致新,,,,290360,,,,,,,,,,,4.62,1,,上市,115,35852,,,,,,,,402259,,692619,,,,,,395524,6735,,,370522,,67589,1274971,2111258,836287,836287,465765,,438111,,492780,199839,402259,,,,,,
,,,8101,華冠,,,,4728,,,,,,,,,,,-0.95,1,,上市,115,998,,,,,,,,-50658,,-45930,,,,,,-46927,-3731,,,-38100,,-11560,81787,82612,825,825,38925,,-49660,,-42203,-3727,-50658,,,,,,
,,,8103,瀚荃,,,,115095,,,,,,,,,,,1.17,1,,上市,115,28319,,,,,,,,90513,,205608,,,,,,90670,-157,,,129570,,-10738,564532,910083,345551,345551,215981,,118832,,205738,-130,90513,,,,,,
,,,8104,錸寶,,,,41008,,,,,,,,,,,-0.39,1,,上市,115,165,,,,,,,,-49735,,-8727,,,,,,-40294,-9441,,,-16219,,-33351,375296,461998,86702,86702,102921,,-49570,,-314,-8413,-49735,,,,,,
,,,8105,凌巨,,,,23917,,,,,,,,,,,0.43,1,,上市,115,3672,,,,,,,,189656,,213573,,,,,,189656,,,,11272,,182056,1943084,2127313,184229,184229,172957,,193328,,213573,,189656,,,,,,
,,,8110,華東,,,,45966,,,,,,,,,,,0.49,1,,上市,115,62996,,,,,,,,245977,,291943,,,,,,249080,-3103,,,103437,,205536,1772250,1969998,197748,197748,94311,,308973,,295046,-3103,245977,,,,,,
,,,8112,至上,,,,250046,,,,,,,,,,,3.91,1,,上市,115,712333,,,,,,,,2179906,,2429952,,,,,,2102790,77116,,,3418168,,-525929,105925922,110164542,4238620,4238620,820452,,2892239,,2328987,100965,2179906,,,,,,
,,,8114,振樺電,,,,109457,,,,,,,,,,,2.75,1,,上市,115,161223,,,,,,1,,518115,,627572,,,,,,295445,222670,,,629447,,49891,1875616,3538762,1663146,1663145,1033698,,679338,,372062,255510,518115,,,,,,
,,,8131,福懋科,,,,371810,,,,,,,,,,,0.96,1,,上市,115,106587,,,,,,,,426351,,798161,,,,,,,,,,474525,,58413,2368865,2944616,575751,575751,101226,,532938,,,,426351,,,,,,
,,,8150,南茂,15978,,,94031,,,,,,,,,,,0.72,1,,上市,115,93257,,,,,,,,504892,,598923,,,,,,504892,,,,519677,,78472,5980163,6935628,955465,955465,451766,,598149,,598923,,504892,,,,,,
,,,8162,微矽電子-創,,,,2350,,,,,,,,,,,0.12,1,,上市,115,1663,,,,,,,,7999,,10349,,,,,,,,,,10055,,-393,233857,283364,49507,49507,39452,,9662,,,,7999,,,,,,
,,,8163,達方,,,,187512,,,,,,,,,,,0.20,1,,上市,115,27879,,,,,,,,32470,,219982,,,,,,56888,-24418,,,78937,,-18588,4941126,6024739,1083613,1083613,1004676,,60349,,234964,-14982,32470,,,,,,
,,,8201,無敵,,,,-4913,,,,,,,,,,,-0.11,1,,上市,115,0,,,,,,,,-6754,,-11667,,,,,,-6754,,,,-12345,,5591,92352,121001,28649,28649,40994,,-6754,,-11667,,-6754,,,,,,
,,,8210,勤誠,9782,,,141454,,,,,,,,,,,10.73,1,,上市,115,426874,,,,,,,,1365005,,1506459,,,,,,1335961,29044,,,1779296,,12583,4774202,7107292,2333090,2333090,563576,,1791879,,1477415,29044,1365005,,,,,,
,,,8213,志超,,,,609296,,,,,,,,,,,0.30,1,,上市,115,37366,,,,,,,,77568,,686864,,,,,,82336,-4768,,,112336,,2598,4332979,4846214,513235,513235,400899,,114934,,675377,11487,77568,,,,,,
,,,8215,明基材,,,,63913,,,,,,,,,,,-0.64,1,,上市,115,5854,,,,,,,,-196190,,-132277,,,,,,-204294,8104,,,-238908,,48572,4005907,4546266,540359,540359,779267,,-190336,,-145565,13288,-196190,,,,,,
,,,8222,寶一,,,,,,,,,,,,,,,0.37,1,,上市,115,6251,,,,,,,,25512,,25512,,,,,,,,,,30441,,1322,175198,234428,59230,59230,28789,,31763,,,,25512,,,,,,
,,,8249,菱光,,,,-1186740,,,,,,,,,,,0.37,1,,上市,115,35963,,,,,,,,40741,,-1145999,,,,,,40804,-63,,,79706,,-3002,823773,989460,165687,165687,85981,,76704,,-1146786,787,40741,,,,,,
,,,8261,富鼎,,,,2125,,,,,,,,,,,1.57,1,,上市,115,48502,,,,,,,,186824,,188949,,,,,,186301,523,,,200572,,34754,483962,781527,297565,297565,96993,,235326,,188430,519,186824,,,,,,
,,,8271,宇瞻,,,,12524,,,,,,,,,,,14.54,1,,上市,115,453946,,,,,,,,1875177,,1887701,,,,,,1862431,12746,,,2313017,,16106,3572832,7042184,3469352,3469352,1156335,,2329123,,1874951,12750,1875177,,,,,,
,,,8341,日友,,,,108261,,,,,,,,,,,1.51,1,,上市,115,119151,,,,,,,,225013,,333274,,,,,,195872,29141,,,345828,,-1664,554787,1094646,539859,539859,194031,,344164,,304133,29141,225013,,,,,,
,,,8367,建新國際,,,,-7416,,,,,,,,,,,0.67,1,,上市,115,20598,,,,,,,,89180,,81764,,,,,,61935,27245,,,123485,,-13707,565624,784501,218877,218877,95392,,109778,,57288,24476,89180,,,,,,
,,,8374,羅昇,,,,22841,,,,,,,,,,,0.43,1,,上市,115,25279,,,,,,,,82696,,105537,,,,,,48427,34269,,,106633,,1342,1031491,1374746,343255,343255,236622,,107975,,70293,35244,82696,,,,,,
,,,8404,百和興業-KY,,,,193765,,,,,,,,,,,0.17,1,,上市,115,33249,,,,,,,,73047,,266812,,,,,,73041,6,,,199399,,-93103,1259196,1903965,644769,644769,445370,,106296,,266789,23,73047,,,,,,
,,,8411,福貞-KY,,,,191012,,,,,,,,,,,0.19,1,,上市,115,19776,,,,,,,,41848,,232860,,,,,,41688,160,,,69628,,-8004,2485882,2726482,240600,240600,170972,,61624,,232700,160,41848,,,,,,
,,,8422,可寧衛*,,,,-843,,,,,,,,,,,0.21,1,,上市,115,88520,,,,,,,,256158,,255315,,,,,,280916,-24758,,,382897,,-38219,576685,1113595,536910,536910,154013,,344678,,280073,-24758,256158,,,,,,
,,,8429,金麗-KY,,,,200917,,,,,,,,,,,0.02,1,,上市,115,415,,,,,,,,3240,,204157,,,,,,3243,-3,,,-6255,,9910,19629,22983,3354,3354,9609,,3655,,204160,-3,3240,,,,,,
,,,8438,昶昕,,,,15008,,,,,,,,,,,1.02,1,,上市,115,28398,,,,,,,,71357,,86365,,,,,,71357,,,,95709,,4046,999553,1166592,167039,167039,71330,,99755,,86365,,71357,,,,,,
,,,8442,威宏-KY,,,,67334,,,,,,,,,,,0.03,1,,上市,115,7672,,,,,,,,2119,,69453,,,,,,2119,,,,14442,,-4651,1674519,1984281,309762,309762,295320,,9791,,69453,,2119,,,,,,
,,,8443,阿瘦,,,,,,,,,,,,,,,-0.37,1,,上市,115,0,,,,,,,,-24660,,-24660,,,,,,-24660,0,,,-33575,,8915,128632,285102,156470,156470,190045,,-24660,,-24660,0,-24660,,,,,,
,,,8454,富邦媒,17159,,,-1314,,,,,,,,,,,2.43,1,,上市,115,163978,,,,,,,,644908,,643594,,,,,,643777,1131,,,788497,,20389,24185921,26593466,2407545,2407545,1636207,,808886,,642463,1131,644908,,,,,,
,,,8462,柏文,,,,1602,,,,,,,,,,,2.42,1,,上市,115,49259,,,,,,,,192576,,194178,,,,,,191204,1372,,,263101,,-21266,1080675,1626910,546235,546235,283134,,241835,,192806,1372,192576,,,,,,
,,,8463,潤泰材,,,,-81396,,,,,,,,,,,0.42,1,,上市,115,20273,,,,,,,,116592,,35196,,,,,,63009,53583,,,118566,,18299,1497213,1710645,213432,213432,94866,,136865,,-4095,39291,116592,,,,,,
,,,8464,億豐,,,,317553,,,,,,,,,,,5.62,1,,上市,115,594429,,,,,,,,1731434,,2048987,,,,,,1647198,84236,,,2053372,,272491,2988856,7305395,4316539,4316539,2263167,,2325863,,1967448,81539,1731434,,,,,,
,,,8466,美吉吉-KY,,,,75525,,,,,,,,,,,-0.89,1,,上市,115,10830,,,,,,,,-70836,,4689,,,,,,-70836,,,,-48009,,-11997,593372,646708,53336,53336,101345,,-60006,,4689,,-70836,,,,,,
,,,8467,波力-KY,,,,102366,,,,,,,,,,,0.83,1,,上市,115,13012,,,,,,,,39781,,142147,,,,,,40574,-793,,,97507,,-44714,353652,561517,207865,207865,110358,,52793,,143133,-986,39781,,,,,,
,,,8473,山林水,,,,-1352,,,,,,,,,,,1.23,1,,上市,115,66567,,,,,,,,244224,,242872,,,,,,222042,22182,,,344100,,-33309,865842,1289826,423984,423984,79884,,310791,,222056,20816,244224,,,,,,
,,,8476,台境*,,,,-199,,,,,,,,,,,0.00,1,,上市,115,4616,,,,,,,,1260,,1061,,,,,,225,1035,,,7631,,-1755,286122,326235,40113,40113,32482,,5876,,26,1035,1260,,,,,,
,,,8478,東哥遊艇,,,,149361,,,,,,,,,,,3.80,1,,上市,115,26460,,,,,,,,357050,,506411,,,,,,357050,,,,369143,,14367,820248,1429685,609437,609437,240294,,383510,,506411,,357050,,,,,,
,,,8481,政伸,,,,25487,,,,,,,,,,,0.77,1,,上市,115,10734,,,,,,,,50953,,76440,,,,,,50953,,,,53505,,8182,148387,279980,131593,131593,78088,,61687,,76440,,50953,,,,,,
,,,8482,商億-KY,,,,75274,,,,,,,,,,,0.66,1,,上市,115,8455,,,,,,,,66820,,142094,,,,,,68874,-2054,,,84423,,-9148,601331,893999,292668,292668,208245,,75275,,142193,-99,66820,,,,,,
,,,8487,愛爾達-創,,,,,,,,,,,,,,,2.58,1,,上市,115,17109,,,,,,,,68435,,68435,,,,,,,,,,87036,,-1492,256834,386584,129750,129750,42714,,85544,,,,68435,,,,,,
,,,8488,吉源-KY,,,,79327,,,,,,,,,,,-0.19,1,,上市,115,3634,,,,,,,,-13966,,65361,,,,,,-13966,,,,-19360,,9028,974282,1012821,38539,38539,57899,,-10332,,65361,,-13966,,,,,,
,,,8499,鼎炫-KY,,,,362589,,,,,,,,,,,2.61,1,,上市,115,47436,,,,,,,,160086,,522675,,,,,,107577,52509,,,166690,,40832,504654,909590,404936,404936,238246,,207522,,348539,174136,160086,,,,,,
,,,8926,台汽電,,,,5512,,,,,,,,,,,2.11,1,314779,上市,115,215282,,,,,,,,1784937,,1790449,,,,,,1543873,241064,,,1158449,,841770,12537736,13705478,1167742,1482521,324072,,2000219,,1548915,241534,1784937,,,,,,
,,,8940,新天地,,,,,,,,,,,,,,,1.34,1,,上市,115,25470,,,,,,,,98296,,98296,,,,,,90250,8046,,,128843,,-5077,291579,624039,332460,332460,203617,,123766,,90250,8046,98296,,,,,,
