保留盈餘,公司代號,公司名稱,共同控制下前手權益,其他權益,出表日期,合併前非屬共同控制股權,季別,年度,庫藏股票,待註銷股本股數,權益─具證券性質之虛擬通貨,權益總計,歸屬於母公司業主之權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
1678632.00,7711,永擎,,-8022.00,1150905,,2,115,-12682.00,,,5425606.00,5425606.00,48000.00,75.72,10547352.00,15409622.00,717004.00,10554557.00,3050674.00,15980163.00,,7205.00,570541.00,0.00
97196.00,7721,微程式,,14493.00,1150905,,2,115,,0.00,,1289098.00,1289098.00,0.00,23.28,226131.00,845615.00,553700.00,416008.00,623709.00,1705106.00,,189877.00,859491.00,0.00
1760889.00,7722,LINEPAY,,-14855.00,1150905,,2,115,,,,11005594.00,11005594.00,0.00,161.85,13167865.00,23915135.00,714000.00,14337396.00,8545560.00,25342990.00,,1169531.00,1427855.00,0.00
341053.00,7730,暉盛-創,,-158.00,1150905,,2,115,0.00,,,975777.00,975777.00,0.00,26.52,213688.00,999698.00,386366.00,309609.00,248516.00,1285386.00,0.00,95921.00,285688.00,0.00
456264.00,7732,金興精密,,-9130.00,1150905,,2,115,-40306.00,0.00,,1770350.00,1770350.00,1000000.00,27.80,351811.00,1060218.00,646800.00,389951.00,716722.00,2160301.00,,38140.00,1100083.00,0.00
2052154.00,7736,虎山,,-23687.00,1150905,,2,115,-45388.00,,,3504933.00,3504933.00,425000.00,46.38,686177.00,2604367.00,760000.00,1001165.00,761854.00,4506098.00,,314988.00,1901731.00,0.00
403280.00,7740,熙特爾-創,,-34125.00,1150905,,2,115,,,,1798128.00,1491584.00,0.00,28.04,4515379.00,5522819.00,600000.00,5094861.00,522429.00,6892989.00,306544.00,579482.00,1370170.00,0.00
503714.00,7749,意騰-KY,,5344.00,1150905,,2,115,,0.00,,3702064.00,3702064.00,0.00,79.64,758588.00,3785478.00,464857.00,799534.00,2728149.00,4501598.00,,40946.00,716120.00,0.00
6785732.00,7750,新代,,251656.00,1150905,,2,115,-9900.00,,,13445332.00,13445332.00,132000.00,187.49,9455103.00,21622624.00,718430.00,11125948.00,5699414.00,24571280.00,,1670845.00,2948656.00,0.00
609015.00,7760,享溫馨,,,1150905,,2,115,-15102.00,,,2086052.00,,463000.00,31.81,461860.00,356352.00,660480.00,2486922.00,831659.00,4572974.00,,2025062.00,4216622.00,0.00
418610.00,7765,中華資安,,6580.00,1150905,,2,115,,,,1914562.00,,0.00,47.06,1135605.00,2705219.00,406810.00,1187389.00,1082562.00,3101951.00,,51784.00,396732.00,0.00
296001.00,7768,頌勝科技,,11465.00,1150905,,2,115,,0.00,,4521869.00,4484077.00,0.00,64.00,1256381.00,4140807.00,700650.00,2373762.00,3475961.00,6895631.00,37792.00,1117381.00,2754824.00,0.00
20113502.00,7769,鴻勁,,340636.00,1150905,,2,115,0.00,,,56880592.00,56800585.00,0.00,315.68,28200340.00,81039630.00,1799300.00,28478127.00,34547147.00,85358719.00,80007.00,277787.00,4319089.00,0.00
204658.00,7780,大研生醫*,,124585.00,1150905,,2,115,-82409.00,0.00,,4871810.00,4871810.00,4460000.00,6.05,1260872.00,5988173.00,810024.00,1305568.00,3814952.00,6177378.00,,44696.00,189205.00,0.00
3820251.00,7786,東方風能,,-143.00,1150905,,2,115,,0.00,,9731671.00,9731671.00,0.00,55.31,5251902.00,4473436.00,1759539.00,9445228.00,4152024.00,19176899.00,,4193326.00,14703463.00,0.00
1797632.00,7788,松川精密,,61198.00,1150905,,2,115,,,,6797581.00,6249434.00,0.00,78.37,4313210.00,8079918.00,797460.00,6564053.00,3593144.00,13361634.00,548147.00,2250843.00,5281716.00,0.00
773004.00,7791,皇家可口,,920186.00,1150905,,2,115,,,,3193061.00,,0.00,39.91,485216.00,1206019.00,800000.00,616373.00,699871.00,3809434.00,,131157.00,2603415.00,0.00
573515.00,7795,長廣,,-418059.00,1150905,,2,115,,,,2842131.00,2842131.00,0.00,36.05,847383.00,3666762.00,788285.00,1174685.00,1898390.00,4016816.00,,327302.00,350054.00,0.00
-164997.00,7799,禾榮科,,-708976.00,1150905,,2,115,,0.00,,11164849.00,11164849.00,0.00,70.55,73941.00,10038031.00,1582450.00,329069.00,10456372.00,11493918.00,,255128.00,1455887.00,249500.00
-479439.00,7803,雲象科技-創,,-4188.00,1150905,,2,115,,0.00,,581047.00,581047.00,0.00,6.15,50979.00,558352.00,944129.00,81961.00,120545.00,663008.00,,30982.00,104656.00,0.00
5146458.00,7818,溢泰實業,,505534.00,1150905,,2,115,-37365.00,,,9437241.00,9437241.00,592000.00,56.39,4039976.00,8521248.00,1679460.00,5462268.00,2143154.00,14899509.00,0.00,1422292.00,6378261.00,0.00
369671.00,7821,神數,0.00,51238.00,1150905,,2,115,,0.00,,2685595.00,2685595.00,0.00,22.03,4557878.00,6998118.00,1219133.00,4882975.00,1045553.00,7568570.00,0.00,325097.00,570452.00,0.00
733273.00,7822,倍利科,,0.00,1150905,,2,115,,,,6036329.00,6025178.00,0.00,132.24,2179452.00,7952341.00,455608.00,2221524.00,4836297.00,8257853.00,11151.00,42072.00,305512.00,0.00
-51518.00,7823,奧義賽博-KY創,,8797.00,1150905,,2,115,-65548.00,,,463395.00,463395.00,662000.00,14.12,275869.00,703669.00,334909.00,301730.00,236755.00,765125.00,,25861.00,61456.00,0.00
-3629836.00,7827,漢康-KY創,,-101982.00,1150905,,2,115,0.00,0.00,,1469083.00,1325143.00,1000.00,9.47,445244.00,1822517.00,1399722.00,480348.00,3657239.00,1949431.00,143940.00,35104.00,126914.00,0.00
-394381.00,7835,永悅健康-創,,-30570.00,1150905,,2,115,,0.00,,179115.00,175993.00,0.00,4.00,500081.00,451820.00,439444.00,538998.00,161500.00,718113.00,3122.00,38917.00,266293.00,0.00
4250996.00,7855,和運租車,,101791.00,1150905,,2,115,,0.00,,6575811.00,6328874.00,0.00,32.87,40467865.00,5295885.00,1925279.00,54605515.00,50808.00,61181326.00,246937.00,14137650.00,55885441.00,0.00
288148.00,8011,台通,,11309.00,1150905,,2,115,,,,3860620.00,3174895.00,0.00,19.13,883336.00,1575473.00,1659219.00,3267288.00,1216219.00,7127908.00,685725.00,2383952.00,5552435.00,0.00
8890645.00,8016,矽創,,1261318.00,1150905,,2,115,-221105.00,,,17351167.00,13213310.00,2527000.00,112.35,7492162.00,17333133.00,1201369.00,7980491.00,2081083.00,25331658.00,4137857.00,488329.00,7998525.00,0.00
2537435.00,8021,尖點,,56216.00,1150905,,2,115,0.00,,,6895538.00,6306237.00,0.00,42.87,2843177.00,6803281.00,1470881.00,4111622.00,2241705.00,11007160.00,589301.00,1268445.00,4203879.00,0.00
1489908.00,8028,昇陽半導體,,,1150905,,2,115,-141412.00,0.00,,6111445.00,,500000.00,33.39,2441684.00,3318717.00,1835503.00,7846682.00,2927446.00,13958127.00,,5404998.00,10639410.00,0.00
-354305.00,8033,雷虎,,9459.00,1150905,,2,115,,,,3437903.00,3255117.00,0.00,19.77,719362.00,2429000.00,1646298.00,1049864.00,1953665.00,4487767.00,182786.00,330502.00,2058767.00,0.00
5515958.00,8039,台虹,,486966.00,1150905,,2,115,,,,11224599.00,11196238.00,0.00,42.44,4408299.00,10471770.00,2638040.00,5375582.00,2555274.00,16600181.00,28361.00,967283.00,6128411.00,135000.00
192600.00,8045,達運光電,,-8998.00,1150905,,2,115,,0.00,,1944026.00,1943838.00,0.00,20.45,768431.00,2027305.00,950418.00,1159668.00,809818.00,3103694.00,188.00,391237.00,1076389.00,0.00
24589472.00,8046,南電,,84119.00,1150905,,2,115,,0.00,,49260894.00,49260894.00,0.00,76.24,8739401.00,29602706.00,6461655.00,15582593.00,18125648.00,64843487.00,,6843192.00,35240781.00,0.00
5870054.00,8070,長華*,,15538173.00,1150905,,2,115,-876070.00,,,31840558.00,26544198.00,24288786.00,37.85,14583579.00,34300119.00,725648.00,20365257.00,5286393.00,52205815.00,5296360.00,5781678.00,17905696.00,0.00
1452827.00,8072,陞泰,,10794.00,1150905,,2,115,,,,2379179.00,2281182.00,0.00,28.51,331795.00,1722622.00,800000.00,364106.00,17561.00,2743285.00,97997.00,32311.00,1020663.00,0.00
4799247.00,8081,致新,,1077487.00,1150905,,2,115,-50882.00,0.00,,9747723.00,8118378.00,485433.00,94.74,3608452.00,9321170.00,861721.00,4040855.00,1430805.00,13788578.00,1629345.00,432403.00,4467408.00,0.00
-425323.00,8101,華冠,,-12658.00,1150905,,2,115,,,,246355.00,220645.00,0.00,4.23,273834.00,147507.00,521662.00,344674.00,136964.00,591029.00,25710.00,70840.00,443522.00,0.00
2122162.00,8103,瀚荃,,80845.00,1150905,,2,115,-19764.00,,,4051901.00,4049510.00,425000.00,51.91,2356932.00,5015060.00,784367.00,2856312.00,1081900.00,6908213.00,2391.00,499380.00,1893153.00,0.00
439496.00,8104,錸寶,,-61099.00,1150905,,2,115,0.00,,,3324311.00,3012450.00,0.00,28.95,2514886.00,2518067.00,1040582.00,5266561.00,1593471.00,8590872.00,311861.00,2751675.00,6072805.00,0.00
1136087.00,8105,凌巨,,-39139.00,1150905,,2,115,,,,8131379.00,8131379.00,0.00,18.42,2543590.00,5143228.00,4415449.00,2699287.00,2618982.00,10830666.00,,155697.00,5687438.00,0.00
5880437.00,8110,華東,,7496414.00,1150905,,2,115,-54659.00,,,19262117.00,19264272.00,3000000.00,37.43,3240310.00,8860298.00,5177399.00,4269959.00,764681.00,23532076.00,-2155.00,1029649.00,14671778.00,0.00
9359380.00,8112,至上,,109337.00,1150905,,2,115,-112193.00,,,23772799.00,22453734.00,3000000.00,40.66,130586686.00,167086541.00,5552931.00,145504589.00,7544279.00,169277388.00,1319065.00,14917903.00,2190847.00,0.00
3742285.00,8114,振樺電,,-75346.00,1150905,,2,115,,0.00,,13962653.00,9911119.00,0.00,92.08,7852550.00,12993951.00,1076409.00,8571223.00,5167771.00,22533876.00,4051534.00,718673.00,9539925.00,0.00
6395761.00,8131,福懋科,,2168588.00,1150905,,2,115,,0.00,,15398257.00,,0.00,34.82,3665989.00,10177429.00,4422222.00,4134220.00,2411686.00,19532477.00,,468231.00,9355048.00,0.00
12461614.00,8150,南茂,,453024.00,1150905,,2,115,-128115.00,0.00,,24850094.00,24850094.00,4540000.00,35.50,10716453.00,25573013.00,7045231.00,22114066.00,5018340.00,46964160.00,,11397613.00,21391147.00,0.00
477336.00,8162,微矽電子-創,,12539.00,1150905,,2,115,,0.00,,1439317.00,,0.00,20.95,486873.00,745915.00,687020.00,1140621.00,262422.00,2579938.00,,653748.00,1834023.00,0.00
3619396.00,8163,達方,,360608.00,1150905,,2,115,-89024.00,0.00,,13314693.00,10762989.00,4000000.00,39.00,15657822.00,21716281.00,2800000.00,21679428.00,4072009.00,34994121.00,2551704.00,6021606.00,13277840.00,0.00
-222149.00,8201,無敵,,44748.00,1150905,,2,115,,,,446262.00,446262.00,0.00,7.16,172615.00,479581.00,623663.00,208563.00,,654825.00,,35948.00,175244.00,0.00
9308133.00,8210,勤誠,,120701.00,1150905,,2,115,,0.00,,12712602.00,12470556.00,0.00,99.51,14005305.00,20927888.00,1253192.00,16719084.00,1788530.00,29431686.00,242046.00,2713779.00,8503798.00,0.00
10847459.00,8213,志超,,561048.00,1150905,,2,115,,0.00,,17659199.00,16996626.00,0.00,62.66,13728734.00,24338684.00,2712425.00,16183228.00,2875694.00,33842427.00,662573.00,2454494.00,9503743.00,0.00
1337690.00,8215,明基材,,62491.00,1150905,,2,115,,0.00,,7237101.00,4800635.00,0.00,14.97,8997845.00,9525082.00,3206745.00,16490376.00,193709.00,23727477.00,2436466.00,7492531.00,14202395.00,0.00
194096.00,8222,寶一,,0.00,1150905,,2,115,,,,933095.00,,0.00,13.61,605596.00,1178186.00,685735.00,1286410.00,53264.00,2219505.00,,680814.00,1041319.00,0.00
2149413.00,8249,菱光,,2388733.00,1150905,,2,115,-53829.00,0.00,,7000817.00,6999382.00,1459800.00,51.33,2773631.00,4369547.00,1378245.00,2919114.00,1136820.00,9919931.00,1435.00,145483.00,5550384.00,0.00
1570274.00,8261,富鼎,,-67991.00,1150905,,2,115,,,,5707050.00,5706486.00,0.00,48.00,1377245.00,5809620.00,1188784.00,1379922.00,3015419.00,7086972.00,564.00,2677.00,1277352.00,0.00
6711081.00,8271,宇瞻,,-228725.00,1150905,,2,115,0.00,0.00,,9689623.00,9512135.00,0.00,73.39,10921100.00,20175047.00,1296142.00,12254738.00,1733637.00,21944361.00,177488.00,1333638.00,1769314.00,0.00
1336857.00,8341,日友,,114527.00,1150905,,2,115,,0.00,,5814308.00,5340368.00,0.00,41.08,1778754.00,1999266.00,1300000.00,4404550.00,2588984.00,10218858.00,473940.00,2625796.00,8219592.00,0.00
1560669.00,8367,建新國際,,-22799.00,1150905,,2,115,,,,4626054.00,3262074.00,0.00,35.39,2717714.00,2053927.00,921720.00,13419184.00,802484.00,18045238.00,1363980.00,10701470.00,15991311.00,0.00
571111.00,8374,羅昇,,1979.00,1150905,,2,115,,0.00,,2927688.00,2075018.00,0.00,18.49,2127212.00,3662748.00,1122505.00,2826618.00,379423.00,5754306.00,852670.00,699406.00,2091558.00,0.00
2260657.00,8404,百和興業-KY,,-246196.00,1150905,,2,115,,,,7297154.00,7297154.00,0.00,17.38,9566871.00,7555739.00,4199338.00,14217309.00,1083355.00,21514463.00,0.00,4650438.00,13958724.00,0.00
1753710.00,8411,福貞-KY,,-345156.00,1150905,,2,115,,0.00,,6330136.00,6182475.00,0.00,28.31,5002432.00,5800346.00,2184043.00,7325946.00,2589878.00,13656082.00,147661.00,2323514.00,7855736.00,0.00
4163204.00,8422,可寧衛*,,-16135.00,1150905,,2,115,,,,11737373.00,10273704.00,0.00,7.57,7368306.00,7725094.00,1358763.00,14761944.00,4767872.00,26499317.00,1463669.00,7393638.00,18774223.00,0.00
3302775.00,8429,金麗-KY,,-91360.00,1150905,,2,115,,,,6686844.00,6686339.00,0.00,36.00,124729.00,6527265.00,1857472.00,714336.00,1617452.00,7401180.00,505.00,589607.00,873915.00,0.00
684403.00,8438,昶昕,,-5276.00,1150905,,2,115,,,,1999373.00,1999373.00,0.00,28.59,1130559.00,1558752.00,699430.00,1327665.00,620816.00,3327038.00,,197106.00,1768286.00,0.00
1453828.00,8442,威宏-KY,,11312.00,1150905,,2,115,,0.00,,3716696.00,3716696.00,0.00,52.97,3813994.00,6158179.00,701698.00,4525419.00,1549858.00,8242115.00,,711425.00,2083936.00,0.00
-137854.00,8443,阿瘦,,,1150905,,2,115,,0.00,,626368.00,626368.00,0.00,9.38,591877.00,745046.00,668000.00,891133.00,96222.00,1517501.00,0.00,299256.00,772455.00,0.00
4122528.00,8454,富邦媒,,-190941.00,1150905,,2,115,,,,8386767.00,8304919.00,0.00,31.34,18463668.00,12678504.00,2649753.00,20340734.00,1723579.00,28727501.00,81848.00,1877066.00,16048997.00,0.00
688998.00,8462,柏文,,-28735.00,1150905,,2,115,0.00,6500.00,,2417822.00,2406415.00,0.00,29.94,3639389.00,2847329.00,803801.00,10468384.00,942351.00,12886206.00,11407.00,6828995.00,10038877.00,0.00
455308.00,8463,潤泰材,,-219539.00,1150905,,2,115,,0.00,,3007113.00,2481787.00,0.00,16.55,4120597.00,3915323.00,1500000.00,7442864.00,746018.00,10449977.00,525326.00,3322267.00,6534654.00,0.00
20463417.00,8464,億豐,,849177.00,1150905,,2,115,,0.00,,29376368.00,28814803.00,0.00,98.34,6194762.00,23828081.00,2930202.00,10050028.00,4572007.00,39426396.00,561565.00,3855266.00,15598315.00,0.00
577098.00,8466,美吉吉-KY,,31866.00,1150905,,2,115,-22649.00,,,2957379.00,2957379.00,455000.00,37.26,1234854.00,3163316.00,798256.00,3393375.00,1572808.00,6350754.00,,2158521.00,3187438.00,0.00
1252187.00,8467,波力-KY,,-40986.00,1150905,,2,115,0.00,,,2589762.00,2589272.00,0.00,53.53,2173018.00,2961790.00,483736.00,2283086.00,894335.00,4872848.00,490.00,110068.00,1911058.00,0.00
489055.00,8473,山林水,,-118572.00,1150905,,2,115,,0.00,,7480487.00,6961834.00,0.00,38.19,5097885.00,7737608.00,2019289.00,9241476.00,4572062.00,16721963.00,518653.00,4143591.00,8984355.00,0.00
625959.00,8476,台境*,,-9373.00,1150905,,2,115,-108372.00,0.00,,1844292.00,1807760.00,4952000.00,11.56,1914933.00,3470811.00,831132.00,2457854.00,468414.00,4302146.00,36532.00,542921.00,831335.00,0.00
4569684.00,8478,東哥遊艇,,337164.00,1150905,,2,115,0.00,,,9153722.00,9153722.00,0.00,97.41,3383325.00,11697424.00,939723.00,6491924.00,3307151.00,15645646.00,,3108599.00,3948222.00,0.00
865762.00,8481,政伸,,17618.00,1150905,,2,115,,,,1696294.00,1696294.00,0.00,25.47,365960.00,1507535.00,666019.00,371830.00,146895.00,2068124.00,,5870.00,560589.00,0.00
1182056.00,8482,商億-KY,,-144482.00,1150905,,2,115,-262436.00,,,3196209.00,3118317.00,2361000.00,29.67,1550002.00,2305024.00,1074440.00,1575411.00,1268739.00,4771620.00,77892.00,25409.00,2466596.00,0.00
149158.00,8487,愛爾達-創,,,1150905,,2,115,,,,630184.00,,0.00,23.75,566311.00,1100230.00,265350.00,639536.00,215676.00,1269720.00,,73225.00,169490.00,0.00
448133.00,8488,吉源-KY,,-271266.00,1150905,,2,115,,0.00,,2455451.00,2455451.00,0.00,33.41,3076961.00,2938311.00,735000.00,3100384.00,1543584.00,5555835.00,,23423.00,2617524.00,0.00
2451754.00,8499,鼎炫-KY,,296096.00,1150905,,2,115,0.00,,,12409434.00,8342339.00,0.00,202.65,2810402.00,9707969.00,411656.00,4094877.00,5182833.00,16504311.00,4067095.00,1284475.00,6796342.00,0.00
6436598.00,8926,台汽電,,-39739.00,1150905,,2,115,,,,30636652.00,19875562.00,0.00,23.94,20070745.00,29175704.00,8302820.00,50471301.00,5175883.00,81107953.00,10761090.00,30400556.00,51932249.00,0.00
23995.00,8940,新天地,,,1150905,,2,115,,,,922863.00,826368.00,0.00,12.24,398710.00,443205.00,674910.00,1184134.00,127463.00,2106997.00,96495.00,785424.00,1663792.00,0.00
2172160.00,8996,高力,,462322.00,1150905,,2,115,-118088.00,,,5130524.00,5121234.00,500000.00,55.07,3975732.00,6388238.00,935015.00,5131960.00,1669825.00,10262484.00,9290.00,1156228.00,3874246.00,0.00
5858342.00,9802,鈺齊-KY,,-862726.00,1150905,,2,115,0.00,,,13628111.00,13611161.00,0.00,67.72,7492072.00,9446663.00,2009917.00,8908670.00,6605628.00,22536781.00,16950.00,1416598.00,13090118.00,0.00
269724.00,9902,台火,,0.00,1150905,,2,115,,,,1302625.00,1299769.00,0.00,13.26,49934.00,698671.00,980496.00,83380.00,49549.00,1386005.00,2856.00,33446.00,687334.00,0.00
136796296.00,9904,寶成,,16203140.00,1150905,,2,115,,,,270745212.00,187016299.00,0.00,63.46,97893453.00,159464861.00,29467872.00,140288861.00,4548991.00,411034073.00,83728913.00,42395408.00,251569212.00,0.00
4362803.00,9905,大華,,1130313.00,1150905,,2,115,0.00,0.00,,8843873.00,8567547.00,0.00,28.09,3779224.00,11041387.00,3050000.00,4286117.00,24431.00,13129990.00,276326.00,506893.00,2088603.00,0.00
391279.00,9906,欣巴巴,,0.00,1150905,,2,115,,,,1517864.00,1517864.00,0.00,16.79,6321112.00,8783846.00,911432.00,7317212.00,215153.00,8835076.00,,996100.00,51230.00,0.00
5286253.00,9907,統一實,,-428875.00,1150905,,2,115,,0.00,,21767512.00,20881865.00,0.00,13.22,9322280.00,16183001.00,15791453.00,13755954.00,233034.00,35523466.00,885647.00,4433674.00,19340465.00,0.00
5980338.00,9908,大台北,,3611128.00,1150905,,2,115,-17944.00,,,16461795.00,14873875.00,15493101.00,29.70,3215478.00,9335014.00,5163580.00,6667867.00,136773.00,23129662.00,1587920.00,3452389.00,13794648.00,0.00
14416645.00,9910,豐泰,,-686080.00,1150905,,2,115,,,,25361388.00,23652564.00,0.00,23.95,17496767.00,24004162.00,9874828.00,26483482.00,47171.00,51844870.00,1708824.00,8986715.00,27840708.00,0.00
4035653.00,9911,櫻花,,47370.00,1150905,,2,115,-21248.00,57300.00,,6636437.00,6536556.00,2312932.00,29.71,3201248.00,5342820.00,2223323.00,3921999.00,251458.00,10558436.00,99881.00,720751.00,5215616.00,0.00
-128226.00,9912,偉聯,,-90758.00,1150905,,2,115,,,,363392.00,352698.00,0.00,6.56,420827.00,390853.00,537926.00,445468.00,33756.00,808860.00,10694.00,24641.00,418007.00,0.00
14900350.00,9914,美利達,,293145.00,1150905,,2,115,,,,19963918.00,19506486.00,0.00,65.24,11588708.00,16561756.00,2989838.00,15806948.00,1323153.00,35770866.00,457432.00,4218240.00,19209110.00,0.00
7033897.00,9917,中保科,,-231260.00,1150905,,2,115,-215966.00,0.00,,13145958.00,12563680.00,7145805.00,28.29,11680122.00,11533471.00,4737570.00,18425920.00,1239439.00,31571878.00,582278.00,6745798.00,20038407.00,0.00
1531305.00,9918,欣天然,,0.00,1150905,,2,115,-46828.00,0.00,,3377278.00,3377278.00,2527863.00,18.97,1181461.00,2472322.00,1805375.00,2720129.00,87426.00,6097407.00,0.00,1538668.00,3625085.00,0.00
-211066.00,9919,康那香,,91652.00,1150905,,2,115,,0.00,,1861203.00,1861203.00,0.00,9.53,1324692.00,2453807.00,1953628.00,3816511.00,26989.00,5677714.00,,2491819.00,3223907.00,0.00
25969991.00,9921,巨大,,-357866.00,1150905,,2,115,-282415.00,,,37259747.00,34056521.00,3940000.00,87.75,28891354.00,53223018.00,3920654.00,35724193.00,4806157.00,72983940.00,3203226.00,6832839.00,19760922.00,0.00
4814681.00,9924,福興,,-19571.00,1150905,,2,115,,0.00,,6919647.00,6869841.00,0.00,45.57,1811037.00,4379441.00,1507617.00,2117606.00,567114.00,9037253.00,49806.00,306569.00,4657812.00,0.00
6037096.00,9925,新保,,4474328.00,1150905,,2,115,-39521.00,,,15789555.00,14499391.00,3283811.00,37.74,5900781.00,12293160.00,3874896.00,6447461.00,152592.00,22237016.00,1290164.00,546680.00,9943856.00,0.00
1649884.00,9926,新海,,988474.00,1150905,,2,115,,,,4433399.00,4433399.00,0.00,24.70,2926817.00,4426013.00,1795041.00,5295924.00,,9729323.00,,2369107.00,5303310.00,0.00
3580278.00,9927,泰銘,,-453982.00,1150905,,2,115,,,,5327800.00,5301626.00,0.00,44.18,1144965.00,5742376.00,1200000.00,1417800.00,975330.00,6745600.00,26174.00,272835.00,1003224.00,0.00
986961.00,9928,中視,,322275.00,1150905,,2,115,,,,2084366.00,2084338.00,0.00,29.47,2497252.00,298131.00,707246.00,3185564.00,67856.00,5269930.00,28.00,688312.00,4971799.00,0.00
-25272.00,9929,秋雨,,-138007.00,1150905,,2,115,,,,884115.00,853866.00,0.00,8.43,310260.00,589880.00,1012800.00,891604.00,4345.00,1775719.00,30249.00,581344.00,1185839.00,0.00
3654857.00,9930,中聯資源,,-117599.00,1150905,,2,115,,,,6409015.00,6185060.00,0.00,24.89,3213072.00,2896828.00,2485404.00,4876509.00,162398.00,11285524.00,223955.00,1663437.00,8388696.00,0.00
1346188.00,9931,欣高,,1303554.00,1150905,,2,115,,0.00,,3996070.00,3883548.00,0.00,32.26,2545402.00,3093608.00,1203693.00,3644332.00,30113.00,7640402.00,112522.00,1098930.00,4546794.00,0.00
8617731.00,9933,中鼎,,-2266015.00,1150905,,2,115,-11835.00,433513.00,,29411935.00,23936992.00,1383632.00,25.39,80798666.00,88324407.00,9620117.00,114105136.00,7976994.00,143517071.00,5474943.00,33306470.00,55192664.00,0.00
1420158.00,9934,成霖,,-46367.00,1150905,,2,115,,,,6480753.00,6480753.00,0.00,15.77,5785573.00,10356918.00,4110170.00,10178120.00,996792.00,16658873.00,,4392547.00,6301955.00,0.00
889568.00,9935,慶豐富,,-53189.00,1150905,,2,115,-41186.00,,,2684680.00,2684680.00,1998000.00,15.27,3725992.00,4674678.00,1778389.00,6409993.00,111098.00,9094673.00,,2684001.00,4419995.00,
