不動產及設備,不動產及設備－淨額,使用權資產,使用權資產－淨額,保留盈餘,保留盈餘（或累積虧損）,保險合約負債,保險合約負債及再保險合約負債,保險合約資產,保險合約資產及再保險合約資產－淨額,公司代號,公司名稱,共同控制下前手權益,其他借款,其他權益,其他負債,其他資產,其他資產－淨額,其他金融負債,其他金融資產－淨額,再保險合約負債,再保險合約資產,分離帳戶保險商品資產,受限制資產－淨額,合併前非屬共同控制股權,央行及同業融資,央行及金融同業存款,央行及銀行同業存款,存放央行及拆借金融同業,存放央行及拆借銀行同業,存款及匯款,季別,市場,年度,庫藏股票,待出售資產,待出售資產－淨額,待分配予業主之資產（或處分群組）,待分配予業主之資產－淨額,待註銷股本股數（單位：股）,應付債券,應付公司債,應付商業本票－淨額,應付款項,應付金融債券,應收款項,應收款項－淨額,投資性不動產,投資性不動產投資－淨額,投資性不動產－淨額,按攤銷後成本衡量之債務工具投資,按攤銷後成本衡量之金融資產,採用權益法之投資－淨額,放款,本期所得稅負債,本期所得稅資產,權益─具證券性質之虛擬通貨,權益總計,權益總額,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,無形資產,無形資產－淨額,特別股負債,現金及約當現金,當期所得稅負債,當期所得稅資產,短期債務,租賃負債,股本,與待出售資產直接相關之負債,負債準備,負債總計,負債總額,貼現及放款－淨額,資本公積,資產總計,資產總額,透過其他綜合損益按公允價值衡量之金融資產,透過損益按公允價值衡量之金融負債,透過損益按公允價值衡量之金融資產,遞延所得稅負債,遞延所得稅資產,避險之衍生金融負債,避險之衍生金融負債－淨額,避險之衍生金融資產,避險之衍生金融資產淨額,避險之金融資產,附買回票券及債券負債,附賣回票券及債券投資,附賣回票券及債券投資淨額,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
,,,,9878189,,,,,,6962,奕力-KY,,,90476,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,20362281,,,,20362281,,0,,41.35,4725736,12445934,,,,,,,,,4923966,,,5358866,,,5469650,25721147,,,,,,,,,,,,,,,,633130,13275213,0
,,,,5597547,,,,,,6965,中傑-KY,,,-398787,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,12443972,,,,12216536,,0,,78.14,4746511,11105922,,,,,,,,,1563360,,,5175449,,,5454416,17619421,,,,,,,,,,,,,,,227436,428938,6513499,0
,,,,-227078,,,,,,6969,成信實業*-創,,,,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,484853,,,,484853,,0,,11.06,182775,309483,,,,,,,,,709197,,,633488,,,2734,1118341,,,,,,,,,,,,,,,,450713,808858,0
,,,,-66082,,,,,,6988,威力暘-創,,,17116,,,,,,,,,,,,,,,,,1,上市,115,-23845,,,,,0,,,,,,,,,,,,,,,,,,713039,,,,713039,,1200000,,15.37,226845,725206,,,,,,,,,476000,,,428821,,,309850,1141860,,,,,,,,,,,,,,,,201976,416654,0
,,,,330593,,,,,,6994,富威電力,,,691,,,,,,,,,,,,,,,,,1,上市,115,-95624,,,,,0,,,,,,,,,,,,,,,,,,2731762,,,,2365138,,1802857,,32.69,2675823,3432366,,,,,,,,,741621,,,4520353,,,1387857,7252115,,,,,,,,,,,,,,,366624,1844530,3819749,0
,,,,792696,,,,,,7610,聯友金屬-創,,,-874,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,2136799,,,,2122844,,0,,43.69,1267996,2527668,,,,,,,,,485855,,,1876768,,,845167,4013567,,,,,,,,,,,,,,,13955,608772,1485899,0
,,,,316093,,,,,,7631,聚賢研發-創,,,-5103,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,851305,,,,851305,,0,,42.27,556998,1335645,,,,,,,,,201420,,,716274,,,338895,1567579,,,,,,,,,,,,,,,,159276,231934,0
,,,,620845,,,,,,7689,大鵬科CLMX,,,-294,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1493169,,,,1493169,,0,,28.09,1928163,3207195,,,,,,,,,531643,,,4056380,,,340975,5549549,,,,,,,,,,,,,,,,2128217,2342354,0
,,,,375284,,,,,,7705,三商餐飲,,,-6707,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1569918,,,,1569918,,0,,23.76,1480033,900349,,,,,,,,,660673,,,2133426,,,540668,3703344,,,,,,,,,,,,,,,0,653393,2802995,0
,,,,993358,,,,,,7711,永擎,,,-10375,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,4750662,,,,4750662,,0,,66.23,7539833,12044114,,,,,,,,,717342,,,7550202,,,3050337,12300864,,,,,,,,,,,,,,,0,10369,256750,0
,,,,72065,,,,,,7721,微程式,,,12280,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1261754,,,,1261754,,0,,22.79,205668,816949,,,,,,,,,553700,,,373710,,,623709,1635464,,,,,,,,,,,,,,,,168042,818515,0
,,,,1633456,,,,,,7722,LINEPAY,,,-11052,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,10838152,,,,10838152,,0,,159.38,11954039,22493437,,,,,,,,,680000,,,13143460,,,8535748,23981612,,,,,,,,,,,,,,,,1189421,1488175,0
,,,,352761,,,,,,7730,暉盛-創,,,144,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,969389,,,,969389,,0,,26.34,200035,978312,,,,,,,,,367968,,,298788,,,248516,1268177,,,,,,,,,,,,,,,0,98753,289865,0
,,,,445335,,,,,,7732,金興精密,,,299,,,,,,,,,,,,,,,,,1,上市,115,-40306,,,,,0,,,,,,,,,,,,,,,,,,1768850,,,,1768850,,1000000,,27.78,479109,1202427,,,,,,,,,646800,,,518260,,,716722,2287110,,,,,,,,,,,,,,,,39151,1084683,0
,,,,1958035,,,,,,7736,虎山,,,-10701,,,,,,,,,,,,,,,,,1,上市,115,-45388,,,,,,,,,,,,,,,,,,,,,,,3423800,,,,3423800,,425000,,45.30,744399,2646328,,,,,,,,,760000,,,975609,,,761854,4399409,,,,,,,,,,,,,,,,231210,1753081,0
,,,,425996,,,,,,7740,熙特爾-創,,,-29352,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1739893,,,,1451073,,0,,27.28,4488153,5203962,,,,,,,,,532000,,,4736068,,,522429,6475961,,,,,,,,,,,,,,,288820,247915,1271999,0
,,,,735731,,,,,,7749,意騰-KY,,,14717,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,3936292,,,,3936292,,0,,84.68,414472,3718437,,,,,,,,,464857,,,458152,,,2720987,4394444,,,,,,,,,,,,,,,,43680,676007,0
,,,,4890311,,,,,,7750,新代,,,116730,,,,,,,,,,,,,,,,,1,上市,115,-7125,,,,,,,,,,,,,,,,,,,,,,,11420491,,,,11420491,,95000,,159.18,7514111,17645635,,,,,,,,,718430,,,8960257,,,5702145,20380748,,,,,,,,,,,,,,,,1446146,2735113,0
,,,,617028,,,,,,7760,享溫馨,,,,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,1917910,,,,,,0,,31.97,470389,376042,,,,,,,,,600000,,,2583704,,,700882,4501614,,,,,,,,,,,,,,,,2113315,4125572,0
,,,,698842,,,,,,7765,中華資安,,,8492,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2196706,,,,,,0,,54.00,682012,2567338,,,,,,,,,406810,,,735621,,,1082562,2932327,,,,,,,,,,,,,,,,53609,364989,0
,,,,353818,,,,,,7768,頌勝科技,,,13855,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1981901,,,,1946234,,0,,31.26,1127735,2086244,,,,,,,,,622650,,,2146099,,,955911,4128000,,,,,,,,,,,,,,,35667,1018364,2041756,0
,,,,24533773,,,,,,7769,鴻勁,,,226431,,,,,,,,,,,,,,,,,1,上市,115,-20933,,,,,,,,,,,,,,,,,,,,,,,62718338,,,,62718338,,27000,,348.62,17571555,77286071,,,,,,,,,1799300,,,17867884,,,36179767,80586222,,,,,,,,,,,,,,,,296329,3300151,0
,,,,172038,,,,,,7780,大研生醫*,,,120883,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,5517897,,,,5517897,,0,,6.81,553324,6045545,,,,,,,,,810024,,,597910,,,4414952,6115807,,,,,,,,,,,,,,,,44586,70262,0
,,,,4152174,,,,,,7786,東方風能,,,-64,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,10060016,,,,10060016,,0,,57.17,3964577,3349752,,,,,,,,,1769019,,,6549475,,,4138887,16609491,,,,,,,,,,,,,,,,2584898,13259739,592500
,,,,1534536,,,,,,7788,松川精密,,,45721,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,5972787,,,,5970861,,0,,74.87,3373457,6568822,,,,,,,,,797460,,,5034895,,,3593144,11007682,,,,,,,,,,,,,,,1926,1661438,4438860,0
,,,,1010548,,,,,,7791,皇家可口,,,1145788,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3656207,,,,,,0,,45.70,425081,1393648,,,,,,,,,800000,,,560544,,,699871,4216751,,,,,,,,,,,,,,,,135463,2823103,0
,,,,520551,,,,,,7795,長廣,,,-394302,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2812924,,,,2812924,,0,,35.68,1062319,3862664,,,,,,,,,788285,,,1361173,,,1898390,4174097,,,,,,,,,,,,,,,,298854,311433,0
,,,,-539244,,,,,,7799,禾榮科,,,-601042,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,11376279,,,,11376279,,0,,72.00,34213,10455995,,,,,,,,,1579955,,,290333,,,10936610,11666612,,,,,,,,,,,,,,,,256120,1210617,320000
,,,,-395248,,,,,,7803,雲象科技-創,,,-2868,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,538153,,,,538153,,0,,6.06,47228,511901,,,,,,,,,888589,,,81213,,,47680,619366,,,,,,,,,,,,,,,,33985,107465,0
,,,,5359248,,,,,,7818,溢泰實業,,,347135,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,8158858,,,,8158858,,0,,54.41,4273710,8213408,,,,,,,,,1499460,,,6434695,,,953015,14593553,,,,,,,,,,,,,,,0,2160985,6380145,0
,,,,314645,,,,,,7821,神數,0,,52890,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,2059203,,,,2059203,,0,,18.82,4747924,6566265,,,,,,,,,1094133,,,5062533,,,597535,7121736,,,,,,,,,,,,,,,,314609,555471,0
,,,,787924,,,,,,7822,倍利科,,,0,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,6091415,,,,6079828,,0,,133.44,1582913,7482621,,,,,,,,,455608,,,1628648,,,4836296,7720063,,,,,,,,,,,,,,,11587,45735,237442,0
,,,,-30065,,,,,,7823,奧義賽博-KY創,,,8102,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,548668,,,,548668,,0,,16.38,280116,808731,,,,,,,,,334909,,,314759,,,235722,863427,,,,,,,,,,,,,,,,34643,54696,0
,,,,-3378833,,,,,,7827,漢康-KY創,,,-106958,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,0,,,,,,,,,,,,,,,,,,581042,,,,428973,,1000,,3.29,384114,880888,,,,,,,,,1302057,,,384114,,,2612707,965156,,,,,,,,,,,,,,,152069,0,84268,0
,,,,-342013,,,,,,7835,永悅健康-創,,,-34123,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,227731,,,,224808,,0,,5.12,293972,289775,,,,,,,,,439444,,,304289,,,161500,532020,,,,,,,,,,,,,,,2923,10317,242245,0
,,,,4003314,,,,,,7855,和運租車,0,,23081,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,6258330,,,,6002482,,0,,31.18,40567744,6050443,,,,,,,,,1925279,,,54865241,,,50808,61123571,,,,,,,,,,,,,,,255848,14297497,55073128,0
,,,,375822,,,,,,8011,台通,,,6127,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,3955448,,,,3257387,,0,,19.63,733945,1475523,,,,,,,,,1659219,,,3169236,,,1216219,7124684,,,,,,,,,,,,,,,698061,2435291,5649161,0
,,,,7976321,,,,,,8016,矽創,,,427852,,,,,,,,,,,,,,,,,1,上市,115,-215947,,,,,,,,,,,,,,,,,,,,,,,15360843,,,,11453884,,2472000,,97.34,7568958,16315655,,,,,,,,,1201369,,,7934322,,,2064289,23295165,,,,,,,,,,,,,,,3906959,365364,6979510,0
,,,,2241502,,,,,,8021,尖點,,,-149927,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,6015262,,,,5380752,,0,,37.10,2181662,5642964,,,,,,,,,1450425,,,3259831,,,1838752,9275093,,,,,,,,,,,,,,,634510,1078169,3632129,0
,,,,1181532,,,,,,8028,昇陽半導體,,,,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,5432934,,,,,,0,,30.27,2266985,2930820,,,,,,,,,1794917,,,7375773,,,2456485,12808707,,,,,,,,,,,,,,,,5108788,9877887,0
,,,,-398700,,,,,,8033,雷虎,,,29841,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2111398,,,,1929915,,0,,12.64,862133,1888108,,,,,,,,,1526298,,,1760802,,,772476,3872200,,,,,,,,,,,,,,,181483,898669,1984092,0
,,,,5252274,,,,,,8039,台虹,,,157621,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,10625764,,,,10598135,,0,,40.19,4116000,10090538,,,,,,,,,2636690,,,5212295,,,2551550,15838059,,,,,,,,,,,,,,,27629,1096295,5747521,742000
,,,,179619,,,,,,8045,達運光電,,,-7127,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1933089,,,,1932728,,0,,20.34,753517,1941747,,,,,,,,,950418,,,975825,,,809818,2908914,,,,,,,,,,,,,,,361,222308,967167,0
,,,,22327688,,,,,,8046,南電,,,-208421,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,46706570,,,,46706570,,0,,72.28,8163676,25923065,,,,,,,,,6461655,,,15455246,,,18125648,62161816,,,,,,,,,,,,,,,,7291570,36238751,0
,,,,4486735,,,,,,8070,長華*,,,8021054,,,,,,,,,,,,,,,,,1,上市,115,-786361,,,,,,,,,,,,,,,,,,,,,,,22440258,,,,17677852,,22428088,,25.14,10365387,26759286,,,,,,,,,725648,,,20605742,,,5230776,43046000,,,,,,,,,,,,,,,4762406,10240355,16286714,0
,,,,1420706,,,,,,8072,陞泰,,,7438,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2340210,,,,2245705,,0,,28.07,362597,1708597,,,,,,,,,800000,,,396690,,,17561,2736900,,,,,,,,,,,,,,,94505,34093,1028303,0
,,,,4360492,,,,,,8081,致新,,,643157,,,,,,,,,,,,,,,,,1,上市,115,-50882,,,,,0,,,,,,,,,,,,,,,,,,8726396,,,,7245293,,485433,,84.56,3289967,8526362,,,,,,,,,861721,,,3675700,,,1430805,12402096,,,,,,,,,,,,,,,1481103,385733,3875734,0
,,,,-397903,,,,,,8101,華冠,,,-11686,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,274758,,,,249037,,0,,4.75,257343,200481,,,,,,,,,528682,,,332220,,,129944,606978,,,,,,,,,,,,,,,25721,74877,406497,3000000
,,,,1998666,,,,,,8103,瀚荃,,,30404,,,,,,,,,,,,,,,,,1,上市,115,-19764,,,,,,,,,,,,,,,,,,,,,,,3857155,,,,3854195,,425000,,49.41,2292724,4806255,,,,,,,,,784367,,,2807482,,,1060522,6664637,,,,,,,,,,,,,,,2960,514758,1858382,0
,,,,197229,,,,,,8104,錸寶,,,-16024,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,3127803,,,,2815171,,0,,27.05,2408158,2650272,,,,,,,,,1040582,,,5229545,,,1593384,8357348,,,,,,,,,,,,,,,312632,2821387,5707076,0
,,,,1065328,,,,,,8105,凌巨,,,-48170,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,8051589,,,,8051589,,0,,18.24,2542344,5147644,,,,,,,,,4415449,,,2769008,,,2618982,10820597,,,,,,,,,,,,,,,,226664,5672953,0
,,,,5569691,,,,,,8110,華東,,,1257872,,,,,,,,,,,,,,,,,1,上市,115,-91099,,,,,,,,,,,,,,,,,,,,,,,12563227,,,,12562538,,5000000,,24.50,3040762,7739604,,,,,,,,,5177399,,,4276713,,,648675,16839940,,,,,,,,,,,,,,,689,1235951,9100336,0
,,,,6464339,,,,,,8112,至上,,,152575,,,,,,,,,,,,,,,,,1,上市,115,-112193,,,,,0,,,,,,,,,,,,,,,,,,20766442,,,,19378117,,3000000,,35.09,76135974,110827396,,,,,,,,,5552917,,,92125380,,,7320479,112891822,,,,,,,,,,,,,,,1388325,15989406,2064426,0
,,,,4509664,,,,,,8114,振樺電,,,-46596,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,15473657,,,,10702511,,0,,99.49,5771803,12455497,,,,,,,,,1076409,,,6506472,,,5163034,21980129,,,,,,,,,,,,,,,4771146,734669,9524632,690
,,,,5966758,,,,,,8131,福懋科,,,-197595,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,12603071,,,,,,0,,28.50,1987699,10084552,,,,,,,,,4422222,,,2470053,,,2411686,15073124,,,,,,,,,,,,,,,,482354,4988572,0
,,,,11566394,,,,,,8150,南茂,,,244457,,,,,,,,,,,,,,,,,1,上市,115,-128115,,,,,0,,,,,,,,,,,,,,,,,,24607286,,,,24607286,,4540000,,35.15,9986027,24338841,,,,,,,,,7045231,,,20223938,,,5879319,44831224,,,,,,,,,,,,,,,,10237911,20492383,0
,,,,439895,,,,,,8162,微矽電子-創,,,-1365,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,1387972,,,,,,0,,20.20,480340,680299,,,,,,,,,687020,,,1144130,,,262422,2532102,,,,,,,,,,,,,,,,663790,1851803,0
,,,,3520663,,,,,,8163,達方,,,-141600,,,,,,,,,,,,,,,,,1,上市,115,-89024,,,,,0,,,,,,,,,,,,,,,,,,12728323,,,,10166435,,4000000,,36.83,15085268,20417805,,,,,,,,,2800000,,,20413316,,,4076396,33141639,,,,,,,,,,,,,,,2561888,5328048,12723834,0
,,,,-222547,,,,,,8201,無敵,,,48310,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,449426,,,,449426,,0,,7.21,128269,436589,,,,,,,,,623663,,,165064,,,0,614490,,,,,,,,,,,,,,,,36795,177901,0
,,,,9679818,,,,,,8210,勤誠,,,-107126,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,12835314,,,,12614414,,0,,100.66,10946624,19385684,,,,,,,,,1253192,,,13761114,,,1788530,26596428,,,,,,,,,,,,,,,220900,2814490,7210744,0
,,,,10676595,,,,,,8213,志超,,,307882,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,17224382,,,,16572596,,0,,61.10,14041519,24275343,,,,,,,,,2712425,,,16543308,,,2875694,33767690,,,,,,,,,,,,,,,651786,2501789,9492347,0
,,,,1440047,,,,,,8215,明基材,,,48334,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,7328233,,,,4888835,,0,,15.25,8278605,8661587,,,,,,,,,3206745,,,15716133,,,193709,23044366,,,,,,,,,,,,,,,2439398,7437528,14382779,0
,,,,187464,,,,,,8222,寶一,,,0,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,926463,,,,,,0,,13.51,553253,1130042,,,,,,,,,685735,,,1240916,,,53264,2167379,,,,,,,,,,,,,,,,687663,1037337,0
,,,,2120429,,,,,,8249,菱光,,,1667981,,,,,,,,,,,,,,,,,1,上市,115,-95155,,,,,0,,,,,,,,,,,,,,,,,,6194705,,,,6193894,,2837800,,45.89,2856281,4390561,,,,,,,,,1378245,,,3026562,,,1122394,9221267,,,,,,,,,,,,,,,811,170281,4830706,0
,,,,1986028,,,,,,8261,富鼎,,,-69006,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,6121810,,,,6121225,,0,,51.49,771793,5849399,,,,,,,,,1188784,,,776596,,,3015419,6898406,,,,,,,,,,,,,,,585,4803,1049007,0
,,,,3997686,,,,,,8271,宇瞻,,,-63914,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,6446679,,,,6313799,,0,,49.28,8773781,13874285,,,,,,,,,1281292,,,9043398,,,1098735,15490077,,,,,,,,,,,,,,,132880,269617,1615792,0
,,,,1146166,,,,,,8341,日友,,,66971,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,5541937,,,,5101564,,0,,39.24,1891529,2233932,,,,,,,,,1300000,,,4779515,,,2588427,10321452,,,,,,,,,,,,,,,440373,2887986,8087520,0
,,,,1532291,,,,,,8367,建新國際,,,-19290,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,4611744,,,,3237205,,0,,35.12,3003495,2198186,,,,,,,,,921720,,,13295617,,,802484,17907361,,,,,,,,,,,,,,,1374539,10292122,15709175,0
,,,,519733,,,,,,8374,羅昇,,,-328,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,2966515,,,,2021135,,0,,18.01,1810402,3346140,,,,,,,,,1122505,,,2514455,,,379225,5480970,,,,,,,,,,,,,,,945380,704053,2134830,0
,,,,2292287,,,,,,8404,百和興業-KY,,,-316306,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,7259264,,,,7258674,,0,,17.29,9077319,8271465,,,,,,,,,4199338,,,14230969,,,1083355,21490233,,,,,,,,,,,,,,,590,5153650,13218768,0
,,,,1750049,,,,,,8411,福貞-KY,,,-443438,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,6227913,,,,6080532,,0,,27.84,4777607,5684691,,,,,,,,,2184043,,,7266361,,,2589878,13494274,,,,,,,,,,,,,,,147381,2488754,7809583,0
,,,,5060869,,,,,,8422,可寧衛*,,,-15355,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,12458506,,,,11409216,,0,,9.51,4146746,6590198,,,,,,,,,1357392,,,11611890,,,5006310,24070396,,,,,,,,,,,,,,,1049290,7465144,17480198,0
,,,,3301256,,,,,,8429,金麗-KY,,,-186824,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,6589865,,,,6589356,,0,,35.47,117525,6432445,,,,,,,,,1857472,,,709911,,,1617452,7299776,,,,,,,,,,,,,,,509,592386,867331,0
,,,,695612,,,,,,8438,昶昕,,,-11521,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,2004337,,,,2004337,,0,,28.66,924990,1379779,,,,,,,,,699430,,,1146086,,,620816,3150423,,,,,,,,,,,,,,,,221096,1770644,0
,,,,1359226,,,,,,8442,威宏-KY,,,17942,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,3628724,,,,3628724,,0,,51.71,3304700,5623110,,,,,,,,,701698,,,4004645,,,1549858,7633369,,,,,,,,,,,,,,,,699945,2010259,0
,,,,-121917,,,,,,8443,阿瘦,,,,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,642305,,,,642305,,0,,9.62,630644,751660,,,,,,,,,668000,,,900582,,,96222,1542887,,,,,,,,,,,,,,,0,269938,791227,0
,,,,6142704,,,,,,8454,富邦媒,,,-167387,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,10433358,,,,10348649,,0,,39.06,14414518,10815454,,,,,,,,,2649753,,,16389804,,,1723579,26823162,,,,,,,,,,,,,,,84709,1975286,16007708,0
,,,,1014517,,,,,,8462,柏文,,,-30565,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,6000,,,,,,,,,,,,,,,,,,2725124,,,,2711391,,0,,34.20,3161235,2261807,,,,,,,,,803867,,,9648191,,,923572,12373315,,,,,,,,,,,,,,,13733,6486956,10111508,0
,,,,482106,,,,,,8463,潤泰材,,,-257160,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,3133559,,,,2470964,,0,,16.47,3703619,3583127,,,,,,,,,1500000,,,6907900,,,746018,10041459,,,,,,,,,,,,,,,662595,3204281,6458332,0
,,,,19072618,,,,,,8464,億豐,,,708234,,,,,,,,,,,,,,,,,1,上市,115,,,,,,,,,,,,,,,,,,,,,,,,27769291,,,,27283061,,0,,93.11,11007979,27155869,,,,,,,,,2930202,,,14807659,,,4572007,42576950,,,,,,,,,,,,,,,486230,3799680,15421081,0
,,,,648505,,,,,,8466,美吉吉-KY,,,16171,,,,,,,,,,,,,,,,,1,上市,115,-21450,,,,,,,,,,,,,,,,,,,,,,,3038124,,,,3038124,,380000,,38.24,1016402,3078886,,,,,,,,,798256,,,3271933,,,1596642,6310057,,,,,,,,,,,,,,,,2255531,3231171,0
,,,,1267029,,,,,,8467,波力-KY,,,-83995,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,2553894,,,,2561105,,0,,52.94,1454803,2770379,,,,,,,,,483736,,,2032580,,,894335,4586474,,,,,,,,,,,,,,,-7211,577777,1816095,0
,,,,797846,,,,,,8473,山林水,,,-102460,,,,,,,,,,,,,,,,,1,上市,115,,,,,,0,,,,,,,,,,,,,,,,,,8458474,,,,7054241,,0,,38.93,4778686,7447014,,,,,,,,,1811985,,,8323769,,,4546870,16782243,,,,,,,,,,,,,,,1404233,3545083,9335229,0
,,,,639378,,,,,,8476,台境*,,,-13561,,,,,,,,,,,,,,,,,1,上市,115,-108372,,,,,0,,,,,,,,,,,,,,,,,,1839620,,,,1801041,,4952000,,11.52,2155428,3433683,,,,,,,,,831132,,,2316566,,,452464,4156186,,,,,,,,,,,,,,,38579,161138,722503,0
,,,,4940496,,,,,,8478,東哥遊艇,,,374218,,,,,,,,,,,,,,,,,1,上市,115,0,,,,,,,,,,,,,,,,,,,,,,,9561588,,,,9561588,,0,,101.75,2296971,11262242,,,,,,,,,939723,,,5614873,,,3307151,15176461,,,,,,,,,,,,,,,,3317902,3914219,0
